timestamp,site_id,latitude,longitude,accel_mag_g,ambient_temperature_c,status,alert_triggered,alert_low_activity,alert_geofence,alert_flee
2023-06-23 21:30:00,herd_cattle_A,-32.779023,26.839437,0.982,12.82,normal,0,0,0,0
2023-06-23 21:45:00,herd_cattle_A,-32.779131,26.839514,0.935,14.1,normal,0,0,0,0
2023-06-23 22:00:00,herd_cattle_A,-32.779207,26.83946,0.942,13.89,normal,0,0,0,0
2023-06-23 22:15:00,herd_cattle_A,-32.779281,26.839544,0.938,12.71,normal,0,0,0,0
2023-06-23 22:30:00,herd_cattle_A,-32.779301,26.839543,0.996,13.18,normal,0,0,0,0
2023-06-23 22:45:00,herd_cattle_A,-32.779394,26.839632,1.083,13.03,normal,0,0,0,0
2023-06-23 23:00:00,herd_cattle_A,-32.779496,26.839681,0.992,8.62,normal,0,0,0,0
2023-06-23 23:15:00,herd_cattle_A,-32.779572,26.839741,1.055,10.02,normal,0,0,0,0
2023-06-23 23:30:00,herd_cattle_A,-32.77956,26.83971,1.115,10.81,normal,0,0,0,0
2023-06-23 23:45:00,herd_cattle_A,-32.779516,26.839789,0.99,11.85,normal,0,0,0,0
2023-06-24 00:00:00,herd_cattle_A,-32.779505,26.839835,1.055,11.88,normal,0,0,0,0
2023-06-24 00:15:00,herd_cattle_A,-32.779578,26.839845,1.106,9.65,normal,0,0,0,0
2023-06-24 00:30:00,herd_cattle_A,-32.779612,26.839885,1.006,9.88,normal,0,0,0,0
2023-06-24 00:45:00,herd_cattle_A,-32.779655,26.839839,1.007,11.21,normal,0,0,0,0
2023-06-24 01:00:00,herd_cattle_A,-32.779663,26.83982,0.993,10.54,normal,0,0,0,0
2023-06-24 01:15:00,herd_cattle_A,-32.779685,26.839882,1.013,11.59,normal,0,0,0,0
2023-06-24 01:30:00,herd_cattle_A,-32.779724,26.839883,1.001,11.03,normal,0,0,0,0
2023-06-24 01:45:00,herd_cattle_A,-32.77974,26.839884,0.986,6.93,normal,0,0,0,0
2023-06-24 02:00:00,herd_cattle_A,-32.779784,26.839907,1.042,8.57,normal,0,0,0,0
2023-06-24 02:15:00,herd_cattle_A,-32.779733,26.839875,0.923,9.93,normal,0,0,0,0
2023-06-24 02:30:00,herd_cattle_A,-32.779742,26.839854,0.973,9.98,normal,0,0,0,0
2023-06-24 02:45:00,herd_cattle_A,-32.779764,26.839862,0.995,8.32,normal,0,0,0,0
2023-06-24 03:00:00,herd_cattle_A,-32.779814,26.839911,1.086,6.82,normal,0,0,0,0
2023-06-24 03:15:00,herd_cattle_A,-32.779795,26.840001,0.959,9.71,normal,0,0,0,0
2023-06-24 03:30:00,herd_cattle_A,-32.779788,26.840052,1.034,10.4,normal,0,0,0,0
2023-06-24 03:45:00,herd_cattle_A,-32.779767,26.840073,1.05,8.76,normal,0,0,0,0
2023-06-24 04:00:00,herd_cattle_A,-32.779759,26.839959,1.028,8.08,normal,0,0,0,0
2023-06-24 04:15:00,herd_cattle_A,-32.779688,26.839911,0.937,8.46,normal,0,0,0,0
2023-06-24 04:30:00,herd_cattle_A,-32.779763,26.839932,0.958,6.91,normal,0,0,0,0
2023-06-24 04:45:00,herd_cattle_A,-32.779831,26.839973,1.024,9.69,normal,0,0,0,0
2023-06-24 05:00:00,herd_cattle_A,-32.779804,26.840018,1.028,7.35,normal,0,0,0,0
2023-06-24 05:15:00,herd_cattle_A,-32.779809,26.83999,1.062,6.28,normal,0,0,0,0
2023-06-24 05:30:00,herd_cattle_A,-32.779813,26.840038,0.988,4.97,normal,0,0,0,0
2023-06-24 05:45:00,herd_cattle_A,-32.779818,26.840035,0.923,7.81,normal,0,0,0,0
2023-06-24 06:00:00,herd_cattle_A,-32.779445,26.840224,1.039,5.16,normal,0,0,0,0
2023-06-24 06:15:00,herd_cattle_A,-32.780233,26.83996,1.114,4.59,normal,0,0,0,0
2023-06-24 06:30:00,herd_cattle_A,-32.780314,26.840115,1.913,8.77,normal,0,0,0,0
2023-06-24 06:45:00,herd_cattle_A,-32.780116,26.839859,1.538,7.75,normal,0,0,0,0
2023-06-24 07:00:00,herd_cattle_A,-32.78032,26.839725,0.995,5.86,normal,0,0,0,0
2023-06-24 07:15:00,herd_cattle_A,-32.780756,26.839835,1.25,6.34,normal,0,0,0,0
2023-06-24 07:30:00,herd_cattle_A,-32.780891,26.840265,1.349,9.05,normal,0,0,0,0
2023-06-24 07:45:00,herd_cattle_A,-32.780531,26.840343,1.402,9.55,normal,0,0,0,0
2023-06-24 08:00:00,herd_cattle_A,-32.780579,26.840679,1.462,11.23,normal,0,0,0,0
2023-06-24 08:15:00,herd_cattle_A,-32.781129,26.84108,1.866,10.01,normal,0,0,0,0
2023-06-24 08:30:00,herd_cattle_A,-32.781299,26.841248,1.657,10.15,normal,0,0,0,0
2023-06-24 08:45:00,herd_cattle_A,-32.780827,26.84101,1.509,12.36,normal,0,0,0,0
2023-06-24 09:00:00,herd_cattle_A,-32.781303,26.84181,1.239,10.5,normal,0,0,0,0
2023-06-24 09:15:00,herd_cattle_A,-32.781568,26.841705,1.628,14.63,normal,0,0,0,0
2023-06-24 09:30:00,herd_cattle_A,-32.782037,26.841591,1.271,14.11,normal,0,0,0,0
2023-06-24 09:45:00,herd_cattle_A,-32.782203,26.842167,1.687,15.49,normal,0,0,0,0
2023-06-24 10:00:00,herd_cattle_A,-32.78157,26.841436,1.337,14.91,normal,0,0,0,0
2023-06-24 10:15:00,herd_cattle_A,-32.781648,26.841563,1.329,16.6,normal,0,0,0,0
2023-06-24 10:30:00,herd_cattle_A,-32.781699,26.841639,1.554,16.03,normal,0,0,0,0
2023-06-24 10:45:00,herd_cattle_A,-32.781299,26.841593,1.295,14.16,normal,0,0,0,0
2023-06-24 11:00:00,herd_cattle_A,-32.781498,26.841444,1.19,18.44,normal,0,0,0,0
2023-06-24 11:15:00,herd_cattle_A,-32.781965,26.841055,1.19,17.5,normal,0,0,0,0
2023-06-24 11:30:00,herd_cattle_A,-32.782162,26.840968,1.136,21.09,normal,0,0,0,0
2023-06-24 11:45:00,herd_cattle_A,-32.781745,26.84137,1.266,14.69,normal,0,0,0,0
2023-06-24 12:00:00,herd_cattle_A,-32.78194,26.841571,1.025,18.13,normal,0,0,0,0
2023-06-24 12:15:00,herd_cattle_A,-32.781952,26.841845,1.488,16.22,normal,0,0,0,0
2023-06-24 12:30:00,herd_cattle_A,-32.782004,,1.177,18.79,normal,0,0,0,0
2023-06-24 12:45:00,herd_cattle_A,-32.782143,26.842082,1.301,17.18,normal,0,0,0,0
2023-06-24 13:00:00,herd_cattle_A,-32.782326,26.842414,0.93,18.62,normal,0,0,0,0
2023-06-24 13:15:00,herd_cattle_A,-32.782178,26.842857,1.062,16.4,normal,0,0,0,0
2023-06-24 13:30:00,herd_cattle_A,-32.782303,26.842604,1.354,17.19,normal,0,0,0,0
2023-06-24 13:45:00,herd_cattle_A,-32.781931,26.842888,1.029,19.0,normal,0,0,0,0
2023-06-24 14:00:00,herd_cattle_A,-32.781862,26.842611,1.223,20.48,normal,0,0,0,0
2023-06-24 14:15:00,herd_cattle_A,-32.782188,26.842453,1.167,18.75,normal,0,0,0,0
2023-06-24 14:30:00,herd_cattle_A,,26.842464,1.055,19.2,normal,0,0,0,0
2023-06-24 14:45:00,herd_cattle_A,-32.781673,26.842578,1.02,17.25,normal,0,0,0,0
2023-06-24 15:00:00,herd_cattle_A,-32.781942,26.842815,1.157,16.96,normal,0,0,0,0
2023-06-24 15:15:00,herd_cattle_A,-32.782294,26.842985,1.063,16.88,normal,0,0,0,0
2023-06-24 15:30:00,herd_cattle_A,-32.782414,26.843279,1.255,14.75,warning,1,0,1,0
2023-06-24 15:45:00,herd_cattle_A,-32.782581,26.842845,1.104,16.53,normal,0,0,0,0
2023-06-24 16:00:00,herd_cattle_A,-32.7816,26.842765,1.655,16.21,normal,0,0,0,0
2023-06-24 16:15:00,herd_cattle_A,-32.781609,26.842549,0.949,14.03,normal,0,0,0,0
2023-06-24 16:30:00,herd_cattle_A,-32.781728,26.842298,0.868,12.62,normal,0,0,0,0
2023-06-24 16:45:00,herd_cattle_A,-32.781395,26.842464,1.644,13.1,normal,0,0,0,0
2023-06-24 17:00:00,herd_cattle_A,-32.781451,26.842323,0.903,11.98,normal,0,0,0,0
2023-06-24 17:15:00,herd_cattle_A,-32.781775,26.841737,1.034,8.76,normal,0,0,0,0
2023-06-24 17:30:00,herd_cattle_A,-32.781854,26.841387,1.3,9.0,normal,0,0,0,0
2023-06-24 17:45:00,herd_cattle_A,-32.782345,26.841301,0.892,10.89,normal,0,0,0,0
2023-06-24 18:00:00,herd_cattle_A,-32.782623,26.841201,1.494,9.82,normal,0,0,0,0
2023-06-24 18:15:00,herd_cattle_A,-32.78233,26.841111,2.026,11.1,normal,0,0,0,0
2023-06-24 18:30:00,herd_cattle_A,-32.782049,26.841191,1.704,8.93,normal,0,0,0,0
2023-06-24 18:45:00,herd_cattle_A,-32.782222,26.841465,1.651,8.67,normal,0,0,0,0
2023-06-24 19:00:00,herd_cattle_A,-32.782013,26.841451,1.449,8.46,normal,0,0,0,0
2023-06-24 19:15:00,herd_cattle_A,-32.781856,26.841319,1.487,10.68,normal,0,0,0,0
2023-06-24 19:30:00,herd_cattle_A,-32.781645,26.84115,1.613,7.88,normal,0,0,0,0
2023-06-24 19:45:00,herd_cattle_A,-32.78147,26.841056,0.985,7.93,normal,0,0,0,0
2023-06-24 20:00:00,herd_cattle_A,-32.781403,26.840933,0.97,8.34,normal,0,0,0,0
2023-06-24 20:15:00,herd_cattle_A,-32.781283,26.84085,0.968,9.99,normal,0,0,0,0
2023-06-24 20:30:00,herd_cattle_A,-32.781255,26.840692,0.982,7.54,warning,1,1,0,0
2023-06-24 20:45:00,herd_cattle_A,-32.781105,26.840596,1.125,11.1,normal,0,0,0,0
2023-06-24 21:00:00,herd_cattle_A,-32.781009,26.840501,1.012,8.84,normal,0,0,0,0
2023-06-24 21:15:00,herd_cattle_A,-32.780928,26.840442,1.04,9.43,normal,0,0,0,0
2023-06-24 21:30:00,herd_cattle_A,-32.780832,26.840468,0.928,10.25,normal,0,0,0,0
2023-06-24 21:45:00,herd_cattle_A,-32.780738,26.840392,0.939,10.13,normal,0,0,0,0
2023-06-24 22:00:00,herd_cattle_A,-32.780662,26.840393,1.07,9.03,normal,0,0,0,0
2023-06-24 22:15:00,herd_cattle_A,-32.780635,26.840481,0.956,8.96,normal,0,0,0,0
2023-06-24 22:30:00,herd_cattle_A,-32.780645,26.840586,0.985,9.2,normal,0,0,0,0
2023-06-24 22:45:00,herd_cattle_A,-32.780576,26.840543,0.967,9.22,normal,0,0,0,0
2023-06-24 23:00:00,herd_cattle_A,-32.780594,26.84056,1.07,9.71,normal,0,0,0,0
2023-06-24 23:15:00,herd_cattle_A,-32.780443,26.840447,0.984,11.25,normal,0,0,0,0
2023-06-24 23:30:00,herd_cattle_A,-32.780373,26.840379,0.921,8.32,normal,0,0,0,0
2023-06-24 23:45:00,herd_cattle_A,-32.780407,26.840382,1.058,11.47,normal,0,0,0,0
2023-06-25 00:00:00,herd_cattle_A,-32.780373,26.840305,0.936,9.22,normal,0,0,0,0
2023-06-25 00:15:00,herd_cattle_A,-32.780446,26.840291,1.03,10.38,normal,0,0,0,0
2023-06-25 00:30:00,herd_cattle_A,-32.780418,26.840236,0.928,11.03,normal,0,0,0,0
2023-06-25 00:45:00,herd_cattle_A,-32.780333,26.840252,0.907,7.42,normal,0,0,0,0
2023-06-25 01:00:00,herd_cattle_A,-32.780295,26.840161,1.051,9.58,normal,0,0,0,0
2023-06-25 01:15:00,herd_cattle_A,-32.7803,26.840172,1.049,9.42,normal,0,0,0,0
2023-06-25 01:30:00,herd_cattle_A,-32.780304,26.840169,1.043,8.11,normal,0,0,0,0
2023-06-25 01:45:00,herd_cattle_A,-32.78027,26.840139,0.995,8.8,normal,0,0,0,0
2023-06-25 02:00:00,herd_cattle_A,-32.780312,26.84015,0.968,9.57,normal,0,0,0,0
2023-06-25 02:15:00,herd_cattle_A,-32.780312,26.840189,0.99,9.08,normal,0,0,0,0
2023-06-25 02:30:00,herd_cattle_A,-32.780261,26.84022,1.02,8.01,normal,0,0,0,0
2023-06-25 02:45:00,herd_cattle_A,-32.780218,26.840193,1.077,7.29,normal,0,0,0,0
2023-06-25 03:00:00,herd_cattle_A,-32.780156,26.840214,0.986,8.61,normal,0,0,0,0
2023-06-25 03:15:00,herd_cattle_A,-32.780135,26.840108,0.927,9.76,normal,0,0,0,0
2023-06-25 03:30:00,herd_cattle_A,-32.780081,26.840115,1.035,8.62,normal,0,0,0,0
2023-06-25 03:45:00,herd_cattle_A,-32.780107,26.840146,0.891,9.38,normal,0,0,0,0
2023-06-25 04:00:00,herd_cattle_A,-32.780119,26.840087,0.999,8.04,normal,0,0,0,0
2023-06-25 04:15:00,herd_cattle_A,-32.780114,26.840118,0.925,10.23,normal,0,0,0,0
2023-06-25 04:30:00,herd_cattle_A,-32.780056,26.840126,1.029,7.69,normal,0,0,0,0
2023-06-25 04:45:00,herd_cattle_A,-32.780086,26.840077,0.983,6.41,normal,0,0,0,0
2023-06-25 05:00:00,herd_cattle_A,-32.780095,26.840111,1.027,11.23,normal,0,0,0,0
2023-06-25 05:15:00,herd_cattle_A,-32.780094,26.84002,1.008,6.71,normal,0,0,0,0
2023-06-25 05:30:00,herd_cattle_A,-32.780063,26.840068,0.99,11.04,normal,0,0,0,0
2023-06-25 05:45:00,herd_cattle_A,-32.780013,26.840086,0.999,9.04,normal,0,0,0,0
2023-06-25 06:00:00,herd_cattle_A,,26.840003,1.366,8.79,normal,0,0,0,0
2023-06-25 06:15:00,herd_cattle_A,-32.780766,26.840052,1.816,7.56,normal,0,0,0,0
2023-06-25 06:30:00,herd_cattle_A,-32.780599,26.839735,1.64,8.99,normal,0,0,0,0
2023-06-25 06:45:00,herd_cattle_A,-32.780606,26.839526,1.46,7.21,normal,0,0,0,0
2023-06-25 07:00:00,herd_cattle_A,-32.780125,26.839841,1.1,9.03,normal,0,0,0,0
2023-06-25 07:15:00,herd_cattle_A,-32.779714,26.840122,1.009,10.61,normal,0,0,0,0
2023-06-25 07:30:00,herd_cattle_A,-32.779397,26.840229,1.833,9.12,normal,0,0,0,0
2023-06-25 07:45:00,herd_cattle_A,-32.778702,26.840503,1.391,8.24,normal,0,0,0,0
2023-06-25 08:00:00,herd_cattle_A,-32.779344,26.840536,1.717,8.02,normal,0,0,0,0
2023-06-25 08:15:00,herd_cattle_A,-32.779466,26.840228,1.41,8.86,normal,0,0,0,0
2023-06-25 08:30:00,herd_cattle_A,-32.779259,26.840036,1.334,10.26,normal,0,0,0,0
2023-06-25 08:45:00,herd_cattle_A,-32.779886,26.839965,1.843,11.28,normal,0,0,0,0
2023-06-25 09:00:00,herd_cattle_A,-32.780343,26.839838,1.453,13.29,normal,0,0,0,0
2023-06-25 09:15:00,herd_cattle_A,-32.780006,26.839061,1.135,11.99,normal,0,0,0,0
2023-06-25 09:30:00,herd_cattle_A,-32.780074,26.838988,1.565,13.84,normal,0,0,0,0
2023-06-25 09:45:00,herd_cattle_A,-32.780186,26.839535,1.309,11.92,normal,0,0,0,0
2023-06-25 10:00:00,herd_cattle_A,-32.779749,26.838978,1.165,12.9,normal,0,0,0,0
2023-06-25 10:15:00,herd_cattle_A,-32.779538,26.838585,1.086,15.49,normal,0,0,0,0
2023-06-25 10:30:00,herd_cattle_A,-32.77898,26.838829,1.335,16.22,normal,0,0,0,0
2023-06-25 10:45:00,herd_cattle_A,-32.779162,26.839094,1.416,14.71,normal,0,0,0,0
2023-06-25 11:00:00,herd_cattle_A,-32.778986,26.839073,1.394,13.93,normal,0,0,0,0
2023-06-25 11:15:00,herd_cattle_A,-32.778588,26.839493,1.105,15.01,normal,0,0,0,0
2023-06-25 11:30:00,herd_cattle_A,-32.778651,26.83964,1.134,14.86,normal,0,0,0,0
2023-06-25 11:45:00,herd_cattle_A,-32.77864,26.839594,1.24,15.77,normal,0,0,0,0
2023-06-25 12:00:00,herd_cattle_A,-32.778656,26.839529,0.98,16.5,normal,0,0,0,0
2023-06-25 12:15:00,herd_cattle_A,-32.77842,26.840024,1.218,16.08,normal,0,0,0,0
2023-06-25 12:30:00,herd_cattle_A,-32.778458,26.839756,1.321,18.37,normal,0,0,0,0
2023-06-25 12:45:00,herd_cattle_A,-32.778495,26.839361,1.256,13.69,normal,0,0,0,0
2023-06-25 13:00:00,herd_cattle_A,-32.778855,26.839382,1.342,15.93,normal,0,0,0,0
2023-06-25 13:15:00,herd_cattle_A,-32.778759,26.839246,1.228,18.12,normal,0,0,0,0
2023-06-25 13:30:00,herd_cattle_A,-32.778604,26.839623,1.082,13.75,normal,0,0,0,0
2023-06-25 13:45:00,herd_cattle_A,-32.778262,26.839263,1.194,17.46,normal,0,0,0,0
2023-06-25 14:00:00,herd_cattle_A,-32.778384,26.839642,1.424,14.24,normal,0,0,0,0
2023-06-25 14:15:00,herd_cattle_A,-32.778236,26.83978,1.093,19.65,normal,0,0,0,0
2023-06-25 14:30:00,herd_cattle_A,-32.77766,26.839845,1.091,14.85,normal,0,0,0,0
2023-06-25 14:45:00,herd_cattle_A,-32.77791,26.839749,1.555,11.13,normal,0,0,0,0
2023-06-25 15:00:00,herd_cattle_A,-32.777412,26.839479,1.207,15.67,normal,0,0,0,0
2023-06-25 15:15:00,herd_cattle_A,-32.777328,26.83933,1.352,13.3,normal,0,0,0,0
2023-06-25 15:30:00,herd_cattle_A,-32.777073,26.838926,1.316,14.67,normal,0,0,0,0
2023-06-25 15:45:00,herd_cattle_A,-32.776497,26.839309,1.246,14.03,normal,0,0,0,0
2023-06-25 16:00:00,herd_cattle_A,-32.776582,26.839314,1.886,12.71,normal,0,0,0,0
2023-06-25 16:15:00,herd_cattle_A,-32.776811,26.839665,1.431,13.52,normal,0,0,0,0
2023-06-25 16:30:00,herd_cattle_A,-32.777038,26.839504,1.896,10.87,normal,0,0,0,0
2023-06-25 16:45:00,herd_cattle_A,-32.777518,26.83917,1.42,9.33,normal,0,0,0,0
2023-06-25 17:00:00,herd_cattle_A,-32.777717,26.839701,1.637,12.57,normal,0,0,0,0
2023-06-25 17:15:00,herd_cattle_A,-32.777853,26.839657,1.38,11.89,normal,0,0,0,0
2023-06-25 17:30:00,herd_cattle_A,-32.777664,26.839648,1.463,12.97,normal,0,0,0,0
2023-06-25 17:45:00,herd_cattle_A,-32.777071,26.83997,1.25,13.22,normal,0,0,0,0
2023-06-25 18:00:00,herd_cattle_A,-32.776991,26.840443,2.012,12.62,normal,0,0,0,0
2023-06-25 18:15:00,herd_cattle_A,-32.776898,26.840596,2.008,12.66,normal,0,0,0,0
2023-06-25 18:30:00,herd_cattle_A,-32.776029,26.840803,1.804,11.84,warning,1,0,1,0
2023-06-25 18:45:00,herd_cattle_A,-32.775942,26.840658,1.315,11.38,warning,1,0,1,0
2023-06-25 19:00:00,herd_cattle_A,-32.776292,26.840603,1.872,12.88,normal,0,0,0,0
2023-06-25 19:15:00,herd_cattle_A,-32.776555,26.84052,1.601,13.54,normal,0,0,0,0
2023-06-25 19:30:00,herd_cattle_A,-32.776794,26.840497,1.57,12.25,normal,0,0,0,0
2023-06-25 19:45:00,herd_cattle_A,-32.777045,26.840389,1.15,11.92,normal,0,0,0,0
2023-06-25 20:00:00,herd_cattle_A,-32.77737,26.840372,0.97,11.14,normal,0,0,0,0
2023-06-25 20:15:00,herd_cattle_A,-32.777546,26.840332,1.037,9.85,normal,0,0,0,0
2023-06-25 20:30:00,herd_cattle_A,-32.77787,26.840374,1.034,9.8,normal,0,0,0,0
2023-06-25 20:45:00,herd_cattle_A,-32.777979,26.840396,1.011,11.24,warning,1,1,0,0
2023-06-25 21:00:00,herd_cattle_A,-32.778075,26.840442,0.997,10.39,normal,0,0,0,0
2023-06-25 21:15:00,herd_cattle_A,-32.778292,26.840485,0.998,9.56,normal,0,0,0,0
2023-06-25 21:30:00,herd_cattle_A,-32.778385,26.84039,0.991,12.08,normal,0,0,0,0
2023-06-25 21:45:00,herd_cattle_A,-32.778524,26.840295,0.928,14.35,normal,0,0,0,0
2023-06-25 22:00:00,herd_cattle_A,-32.778614,26.840234,1.013,12.46,normal,0,0,0,0
2023-06-25 22:15:00,herd_cattle_A,-32.778681,26.840198,1.032,10.93,normal,0,0,0,0
2023-06-25 22:30:00,herd_cattle_A,-32.778744,26.840225,1.029,11.68,normal,0,0,0,0
2023-06-25 22:45:00,herd_cattle_A,-32.778886,26.840298,0.998,9.67,normal,0,0,0,0
2023-06-25 23:00:00,herd_cattle_A,-32.778996,26.840236,0.994,10.71,normal,0,0,0,0
2023-06-25 23:15:00,herd_cattle_A,-32.779126,26.840134,1.102,10.48,normal,0,0,0,0
2023-06-25 23:30:00,herd_cattle_A,-32.779227,26.840222,1.024,10.54,normal,0,0,0,0
2023-06-25 23:45:00,herd_cattle_A,-32.779302,26.840191,1.085,10.12,normal,0,0,0,0
2023-06-26 00:00:00,herd_cattle_A,-32.779292,26.840158,0.933,11.01,normal,0,0,0,0
2023-06-26 00:15:00,herd_cattle_A,-32.779419,26.84012,0.967,11.99,normal,0,0,0,0
2023-06-26 00:30:00,herd_cattle_A,-32.779448,26.840104,0.973,11.19,normal,0,0,0,0
2023-06-26 00:45:00,herd_cattle_A,-32.779526,26.840064,0.959,10.36,normal,0,0,0,0
2023-06-26 01:00:00,herd_cattle_A,-32.779536,26.840046,0.886,9.34,normal,0,0,0,0
2023-06-26 01:15:00,herd_cattle_A,-32.77954,26.840042,1.009,14.06,normal,0,0,0,0
2023-06-26 01:30:00,herd_cattle_A,-32.779605,26.840075,1.03,8.98,normal,0,0,0,0
2023-06-26 01:45:00,herd_cattle_A,-32.779629,26.84003,1.046,11.67,normal,0,0,0,0
2023-06-26 02:00:00,herd_cattle_A,-32.779725,26.839976,0.974,13.08,normal,0,0,0,0
2023-06-26 02:15:00,herd_cattle_A,-32.779791,26.839989,1.028,11.05,normal,0,0,0,0
2023-06-26 02:30:00,herd_cattle_A,-32.779848,26.84004,1.082,11.17,normal,0,0,0,0
2023-06-26 02:45:00,herd_cattle_A,-32.779894,26.84004,0.974,7.8,normal,0,0,0,0
2023-06-26 03:00:00,herd_cattle_A,-32.779949,26.839964,0.93,10.3,normal,0,0,0,0
2023-06-26 03:15:00,herd_cattle_A,-32.779967,26.839935,0.955,7.61,normal,0,0,0,0
2023-06-26 03:30:00,herd_cattle_A,-32.779993,26.839899,1.012,12.11,normal,0,0,0,0
2023-06-26 03:45:00,herd_cattle_A,-32.779976,26.839834,1.087,10.58,normal,0,0,0,0
2023-06-26 04:00:00,herd_cattle_A,-32.779878,26.839877,0.938,12.51,normal,0,0,0,0
2023-06-26 04:15:00,herd_cattle_A,-32.779835,26.839876,1.016,11.07,normal,0,0,0,0
2023-06-26 04:30:00,herd_cattle_A,-32.779932,26.839848,0.943,11.42,normal,0,0,0,0
2023-06-26 04:45:00,herd_cattle_A,-32.78003,26.839918,0.989,9.79,normal,0,0,0,0
2023-06-26 05:00:00,herd_cattle_A,-32.780027,26.83997,1.035,9.51,normal,0,0,0,0
2023-06-26 05:15:00,herd_cattle_A,-32.78003,26.840061,0.955,9.82,normal,0,0,0,0
2023-06-26 05:30:00,herd_cattle_A,-32.780078,26.840008,,7.48,normal,0,0,0,0
2023-06-26 05:45:00,herd_cattle_A,-32.780085,26.840002,1.028,10.13,normal,0,0,0,0
2023-06-26 06:00:00,herd_cattle_A,-32.780003,26.839672,1.379,12.03,normal,0,0,0,0
2023-06-26 06:15:00,herd_cattle_A,-32.779898,26.839408,1.255,10.55,normal,0,0,0,0
2023-06-26 06:30:00,herd_cattle_A,-32.779256,26.839387,1.698,10.6,normal,0,0,0,0
2023-06-26 06:45:00,herd_cattle_A,-32.779388,26.839379,1.834,9.9,normal,0,0,0,0
2023-06-26 07:00:00,herd_cattle_A,-32.779424,26.839784,1.616,11.31,normal,0,0,0,0
2023-06-26 07:15:00,herd_cattle_A,-32.779782,26.839865,0.966,6.62,normal,0,0,0,0
2023-06-26 07:30:00,herd_cattle_A,-32.779581,26.839819,1.138,9.31,normal,0,0,0,0
2023-06-26 07:45:00,herd_cattle_A,-32.779491,26.839883,1.455,11.82,normal,0,0,0,0
2023-06-26 08:00:00,herd_cattle_A,-32.779201,26.839607,1.104,14.37,normal,0,0,0,0
2023-06-26 08:15:00,herd_cattle_A,-32.779212,26.839817,1.424,12.34,normal,0,0,0,0
2023-06-26 08:30:00,herd_cattle_A,-32.779539,26.839558,1.481,11.31,normal,0,0,0,0
2023-06-26 08:45:00,herd_cattle_A,-32.779651,26.838865,1.575,8.76,normal,0,0,0,0
2023-06-26 09:00:00,herd_cattle_A,-32.779052,26.83898,1.099,10.42,normal,0,0,0,0
2023-06-26 09:15:00,herd_cattle_A,-32.778956,26.83938,1.236,13.47,normal,0,0,0,0
2023-06-26 09:30:00,herd_cattle_A,-32.778429,26.839732,1.261,15.32,normal,0,0,0,0
2023-06-26 09:45:00,herd_cattle_A,-32.778118,26.840251,1.289,10.8,normal,0,0,0,0
2023-06-26 10:00:00,herd_cattle_A,-32.778751,26.839854,1.412,12.4,normal,0,0,0,0
2023-06-26 10:15:00,herd_cattle_A,-32.779354,26.839923,1.284,12.67,normal,0,0,0,0
2023-06-26 10:30:00,herd_cattle_A,-32.779431,26.839978,1.199,15.59,normal,0,0,0,0
2023-06-26 10:45:00,herd_cattle_A,-32.779792,26.839744,0.89,14.0,normal,0,0,0,0
2023-06-26 11:00:00,herd_cattle_A,-32.779294,26.838882,0.933,14.87,normal,0,0,0,0
2023-06-26 11:15:00,herd_cattle_A,-32.779522,26.838656,,13.81,normal,0,0,0,0
2023-06-26 11:30:00,herd_cattle_A,-32.779517,26.839401,1.172,12.28,normal,0,0,0,0
2023-06-26 11:45:00,herd_cattle_A,-32.779559,26.839401,1.002,11.63,normal,0,0,0,0
2023-06-26 12:00:00,herd_cattle_A,-32.780289,26.839217,1.294,12.61,normal,0,0,0,0
2023-06-26 12:15:00,herd_cattle_A,,26.839098,1.148,14.38,normal,0,0,0,0
2023-06-26 12:30:00,herd_cattle_A,-32.779956,26.839279,1.072,11.22,normal,0,0,0,0
2023-06-26 12:45:00,herd_cattle_A,-32.779556,26.839298,1.194,12.53,normal,0,0,0,0
2023-06-26 13:00:00,herd_cattle_A,-32.780091,26.839437,1.184,11.69,normal,0,0,0,0
2023-06-26 13:15:00,herd_cattle_A,-32.780293,26.839256,1.183,14.14,normal,0,0,0,0
2023-06-26 13:30:00,herd_cattle_A,-32.780362,26.839422,1.185,15.5,normal,0,0,0,0
2023-06-26 13:45:00,herd_cattle_A,-32.780111,26.839092,1.11,8.46,normal,0,0,0,0
2023-06-26 14:00:00,herd_cattle_A,-32.780839,26.838862,1.004,12.83,normal,0,0,0,0
2023-06-26 14:15:00,herd_cattle_A,-32.78068,26.838992,1.216,12.81,normal,0,0,0,0
2023-06-26 14:30:00,herd_cattle_A,-32.780894,26.839626,0.869,13.4,normal,0,0,0,0
2023-06-26 14:45:00,herd_cattle_A,-32.780687,26.839121,1.408,8.15,normal,0,0,0,0
2023-06-26 15:00:00,herd_cattle_A,-32.780448,26.838788,1.234,11.42,normal,0,0,0,0
2023-06-26 15:15:00,herd_cattle_A,-32.780034,26.83925,1.31,11.57,normal,0,0,0,0
2023-06-26 15:30:00,herd_cattle_A,-32.780144,26.83914,1.398,11.47,normal,0,0,0,0
2023-06-26 15:45:00,herd_cattle_A,-32.780363,26.839296,1.281,11.54,normal,0,0,0,0
2023-06-26 16:00:00,herd_cattle_A,-32.780669,26.839605,1.633,11.5,normal,0,0,0,0
2023-06-26 16:15:00,herd_cattle_A,-32.780358,26.839411,1.558,13.44,normal,0,0,0,0
