timestamp,site_id,ambient_temperature_c,gate_open_event,fence_breach_event,vibration_level,status,alert_triggered,alert_gate_night,alert_fence_breach
2023-01-13 20:30:00,infrastructure_gate,20.0,0,0,0.119,normal,0,0,0
2023-01-13 20:45:00,infrastructure_gate,18.81,0,0,0.022,normal,0,0,0
2023-01-13 21:00:00,infrastructure_gate,18.46,0,0,0.156,normal,0,0,0
2023-01-13 21:15:00,infrastructure_gate,19.84,0,0,0.064,normal,0,0,0
2023-01-13 21:30:00,infrastructure_gate,19.72,0,0,0.002,normal,0,0,0
2023-01-13 21:45:00,infrastructure_gate,19.4,1,0,0.018,warning,1,1,0
2023-01-13 22:00:00,infrastructure_gate,19.1,0,0,0.005,normal,0,0,0
2023-01-13 22:15:00,infrastructure_gate,20.12,0,0,0.028,normal,0,0,0
2023-01-13 22:30:00,infrastructure_gate,19.49,0,0,0.055,normal,0,0,0
2023-01-13 22:45:00,infrastructure_gate,18.8,0,0,0.227,normal,0,0,0
2023-01-13 23:00:00,infrastructure_gate,19.29,0,0,0.027,normal,0,0,0
2023-01-13 23:15:00,infrastructure_gate,20.03,0,0,0.01,normal,0,0,0
2023-01-13 23:30:00,infrastructure_gate,19.32,0,0,0.241,normal,0,0,0
2023-01-13 23:45:00,infrastructure_gate,19.77,0,0,0.058,normal,0,0,0
2023-01-14 00:00:00,infrastructure_gate,19.13,0,0,0.174,normal,0,0,0
2023-01-14 00:15:00,infrastructure_gate,18.15,0,0,0.038,normal,0,0,0
2023-01-14 00:30:00,infrastructure_gate,19.5,0,0,0.121,normal,0,0,0
2023-01-14 00:45:00,infrastructure_gate,18.77,0,0,0.133,normal,0,0,0
2023-01-14 01:00:00,infrastructure_gate,19.0,0,0,0.058,normal,0,0,0
2023-01-14 01:15:00,infrastructure_gate,19.29,0,0,0.02,normal,0,0,0
2023-01-14 01:30:00,infrastructure_gate,19.59,0,0,0.158,normal,0,0,0
2023-01-14 01:45:00,infrastructure_gate,19.38,0,0,0.04,normal,0,0,0
2023-01-14 02:00:00,infrastructure_gate,17.71,0,0,0.017,normal,0,0,0
2023-01-14 02:15:00,infrastructure_gate,18.78,0,0,0.056,normal,0,0,0
2023-01-14 02:30:00,infrastructure_gate,19.37,0,0,0.032,normal,0,0,0
2023-01-14 02:45:00,infrastructure_gate,18.08,0,0,0.001,normal,0,0,0
2023-01-14 03:00:00,infrastructure_gate,20.21,0,0,0.011,normal,0,0,0
2023-01-14 03:15:00,infrastructure_gate,19.48,0,0,0.01,normal,0,0,0
2023-01-14 03:30:00,infrastructure_gate,18.89,0,0,0.019,normal,0,0,0
2023-01-14 03:45:00,infrastructure_gate,18.92,0,0,0.147,normal,0,0,0
2023-01-14 04:00:00,infrastructure_gate,17.65,0,0,0.068,normal,0,0,0
2023-01-14 04:15:00,infrastructure_gate,18.72,0,0,0.01,normal,0,0,0
2023-01-14 04:30:00,infrastructure_gate,17.8,0,0,0.013,normal,0,0,0
2023-01-14 04:45:00,infrastructure_gate,18.51,0,0,0.09,normal,0,0,0
2023-01-14 05:00:00,infrastructure_gate,18.76,0,0,0.027,normal,0,0,0
2023-01-14 05:15:00,infrastructure_gate,18.48,0,0,0.136,normal,0,0,0
2023-01-14 05:30:00,infrastructure_gate,17.89,0,0,0.316,normal,0,0,0
2023-01-14 05:45:00,infrastructure_gate,18.99,0,0,0.016,normal,0,0,0
2023-01-14 06:00:00,infrastructure_gate,19.46,0,0,0.104,normal,0,0,0
2023-01-14 06:15:00,infrastructure_gate,19.31,0,0,0.006,normal,0,0,0
2023-01-14 06:30:00,infrastructure_gate,19.92,0,0,0.03,normal,0,0,0
2023-01-14 06:45:00,infrastructure_gate,20.37,0,0,0.02,normal,0,0,0
2023-01-14 07:00:00,infrastructure_gate,18.83,0,0,0.032,normal,0,0,0
2023-01-14 07:15:00,infrastructure_gate,21.03,0,0,0.171,normal,0,0,0
2023-01-14 07:30:00,infrastructure_gate,20.87,0,0,0.017,normal,0,0,0
2023-01-14 07:45:00,infrastructure_gate,22.13,0,0,0.222,normal,0,0,0
2023-01-14 08:00:00,infrastructure_gate,22.98,0,0,0.06,normal,0,0,0
2023-01-14 08:15:00,infrastructure_gate,24.32,0,0,0.1,normal,0,0,0
2023-01-14 08:30:00,infrastructure_gate,22.52,0,0,0.175,normal,0,0,0
2023-01-14 08:45:00,infrastructure_gate,26.66,0,0,0.159,normal,0,0,0
2023-01-14 09:00:00,infrastructure_gate,24.63,0,0,0.273,normal,0,0,0
2023-01-14 09:15:00,infrastructure_gate,26.55,0,0,0.062,normal,0,0,0
2023-01-14 09:30:00,infrastructure_gate,27.09,0,0,0.088,normal,0,0,0
2023-01-14 09:45:00,infrastructure_gate,28.93,0,0,0.221,normal,0,0,0
2023-01-14 10:00:00,infrastructure_gate,30.17,0,0,0.04,normal,0,0,0
2023-01-14 10:15:00,infrastructure_gate,27.73,0,0,0.073,normal,0,0,0
2023-01-14 10:30:00,infrastructure_gate,31.56,0,0,0.16,normal,0,0,0
2023-01-14 10:45:00,infrastructure_gate,30.23,0,0,0.034,normal,0,0,0
2023-01-14 11:00:00,infrastructure_gate,29.6,0,0,0.038,normal,0,0,0
2023-01-14 11:15:00,infrastructure_gate,32.11,0,0,0.052,normal,0,0,0
2023-01-14 11:30:00,infrastructure_gate,31.23,0,0,0.016,normal,0,0,0
2023-01-14 11:45:00,infrastructure_gate,31.32,0,0,0.047,normal,0,0,0
2023-01-14 12:00:00,infrastructure_gate,32.79,0,0,0.007,normal,0,0,0
2023-01-14 12:15:00,infrastructure_gate,31.98,0,0,0.052,normal,0,0,0
2023-01-14 12:30:00,infrastructure_gate,32.08,1,0,0.049,normal,0,0,0
2023-01-14 12:45:00,infrastructure_gate,28.61,0,0,0.088,normal,0,0,0
2023-01-14 13:00:00,infrastructure_gate,29.27,0,0,0.023,normal,0,0,0
2023-01-14 13:15:00,infrastructure_gate,29.93,0,0,0.106,normal,0,0,0
2023-01-14 13:30:00,infrastructure_gate,28.69,0,0,0.022,normal,0,0,0
2023-01-14 13:45:00,infrastructure_gate,29.06,0,0,0.059,normal,0,0,0
2023-01-14 14:00:00,infrastructure_gate,28.78,0,0,0.024,normal,0,0,0
2023-01-14 14:15:00,infrastructure_gate,28.14,0,0,0.085,normal,0,0,0
2023-01-14 14:30:00,infrastructure_gate,28.96,0,0,0.09,normal,0,0,0
2023-01-14 14:45:00,infrastructure_gate,27.36,0,0,0.111,normal,0,0,0
2023-01-14 15:00:00,infrastructure_gate,26.15,0,0,0.058,normal,0,0,0
2023-01-14 15:15:00,infrastructure_gate,26.04,0,0,0.039,normal,0,0,0
2023-01-14 15:30:00,infrastructure_gate,25.82,0,0,0.089,normal,0,0,0
2023-01-14 15:45:00,infrastructure_gate,25.0,0,0,0.007,normal,0,0,0
2023-01-14 16:00:00,infrastructure_gate,26.61,0,0,0.047,normal,0,0,0
2023-01-14 16:15:00,infrastructure_gate,24.57,0,0,0.044,normal,0,0,0
2023-01-14 16:30:00,infrastructure_gate,24.76,0,0,0.078,normal,0,0,0
2023-01-14 16:45:00,infrastructure_gate,22.75,0,0,0.123,normal,0,0,0
2023-01-14 17:00:00,infrastructure_gate,24.77,0,0,0.015,normal,0,0,0
2023-01-14 17:15:00,infrastructure_gate,22.88,0,0,0.026,normal,0,0,0
2023-01-14 17:30:00,infrastructure_gate,21.34,0,0,0.088,normal,0,0,0
2023-01-14 17:45:00,infrastructure_gate,19.92,0,0,0.087,normal,0,0,0
2023-01-14 18:00:00,infrastructure_gate,20.5,0,0,0.144,normal,0,0,0
2023-01-14 18:15:00,infrastructure_gate,20.67,0,0,0.116,normal,0,0,0
2023-01-14 18:30:00,infrastructure_gate,19.27,0,0,0.131,normal,0,0,0
2023-01-14 18:45:00,infrastructure_gate,20.45,0,0,0.003,normal,0,0,0
2023-01-14 19:00:00,infrastructure_gate,20.16,0,0,0.035,normal,0,0,0
2023-01-14 19:15:00,infrastructure_gate,20.38,0,0,0.033,normal,0,0,0
2023-01-14 19:30:00,infrastructure_gate,21.45,0,0,0.072,normal,0,0,0
2023-01-14 19:45:00,infrastructure_gate,18.29,1,0,0.035,warning,1,1,0
2023-01-14 20:00:00,infrastructure_gate,21.28,0,0,0.118,normal,0,0,0
2023-01-14 20:15:00,infrastructure_gate,19.06,0,0,0.036,normal,0,0,0
2023-01-14 20:30:00,infrastructure_gate,16.79,0,0,0.077,normal,0,0,0
2023-01-14 20:45:00,infrastructure_gate,18.7,0,0,0.068,normal,0,0,0
2023-01-14 21:00:00,infrastructure_gate,18.78,0,0,0.202,normal,0,0,0
2023-01-14 21:15:00,infrastructure_gate,17.9,0,0,0.157,normal,0,0,0
2023-01-14 21:30:00,infrastructure_gate,19.51,0,0,0.003,normal,0,0,0
2023-01-14 21:45:00,infrastructure_gate,18.15,0,0,0.131,normal,0,0,0
2023-01-14 22:00:00,infrastructure_gate,18.69,0,0,0.018,normal,0,0,0
2023-01-14 22:15:00,infrastructure_gate,20.07,0,0,0.203,normal,0,0,0
2023-01-14 22:30:00,infrastructure_gate,19.03,0,0,0.091,normal,0,0,0
2023-01-14 22:45:00,infrastructure_gate,19.03,0,0,0.147,normal,0,0,0
2023-01-14 23:00:00,infrastructure_gate,18.55,0,0,0.003,normal,0,0,0
2023-01-14 23:15:00,infrastructure_gate,18.4,0,0,0.018,normal,0,0,0
2023-01-14 23:30:00,infrastructure_gate,20.56,0,0,0.041,normal,0,0,0
2023-01-14 23:45:00,infrastructure_gate,18.31,0,0,0.002,normal,0,0,0
2023-01-15 00:00:00,infrastructure_gate,19.69,0,0,0.015,normal,0,0,0
2023-01-15 00:15:00,infrastructure_gate,20.76,0,0,0.095,normal,0,0,0
2023-01-15 00:30:00,infrastructure_gate,19.52,0,0,0.017,normal,0,0,0
2023-01-15 00:45:00,infrastructure_gate,19.0,0,0,0.272,normal,0,0,0
2023-01-15 01:00:00,infrastructure_gate,17.55,0,0,0.022,normal,0,0,0
2023-01-15 01:15:00,infrastructure_gate,19.73,0,0,0.023,normal,0,0,0
2023-01-15 01:30:00,infrastructure_gate,19.07,0,0,0.152,normal,0,0,0
2023-01-15 01:45:00,infrastructure_gate,18.61,0,0,0.173,normal,0,0,0
2023-01-15 02:00:00,infrastructure_gate,19.96,0,0,0.061,normal,0,0,0
2023-01-15 02:15:00,infrastructure_gate,17.41,0,0,0.098,normal,0,0,0
2023-01-15 02:30:00,infrastructure_gate,17.75,0,0,0.135,normal,0,0,0
2023-01-15 02:45:00,infrastructure_gate,16.42,0,0,0.025,normal,0,0,0
2023-01-15 03:00:00,infrastructure_gate,17.68,0,0,0.184,normal,0,0,0
2023-01-15 03:15:00,infrastructure_gate,18.3,0,0,0.001,normal,0,0,0
2023-01-15 03:30:00,infrastructure_gate,18.12,0,0,0.104,normal,0,0,0
2023-01-15 03:45:00,infrastructure_gate,19.78,0,0,0.143,normal,0,0,0
2023-01-15 04:00:00,infrastructure_gate,18.16,0,0,0.113,normal,0,0,0
2023-01-15 04:15:00,infrastructure_gate,18.13,0,0,0.116,normal,0,0,0
2023-01-15 04:30:00,infrastructure_gate,17.29,0,0,0.011,normal,0,0,0
2023-01-15 04:45:00,infrastructure_gate,17.85,0,0,0.122,normal,0,0,0
2023-01-15 05:00:00,infrastructure_gate,18.22,0,0,0.11,normal,0,0,0
2023-01-15 05:15:00,infrastructure_gate,19.15,0,0,0.056,normal,0,0,0
2023-01-15 05:30:00,infrastructure_gate,18.32,0,0,0.038,normal,0,0,0
2023-01-15 05:45:00,infrastructure_gate,19.64,0,0,0.196,normal,0,0,0
2023-01-15 06:00:00,infrastructure_gate,20.75,0,0,0.023,normal,0,0,0
2023-01-15 06:15:00,infrastructure_gate,19.58,0,0,0.025,normal,0,0,0
2023-01-15 06:30:00,infrastructure_gate,19.79,0,0,0.035,normal,0,0,0
2023-01-15 06:45:00,infrastructure_gate,21.06,0,0,0.022,normal,0,0,0
2023-01-15 07:00:00,infrastructure_gate,21.89,0,0,0.033,normal,0,0,0
2023-01-15 07:15:00,infrastructure_gate,20.51,0,0,0.253,normal,0,0,0
2023-01-15 07:30:00,infrastructure_gate,22.37,0,0,0.09,normal,0,0,0
2023-01-15 07:45:00,infrastructure_gate,21.63,0,0,0.094,normal,0,0,0
2023-01-15 08:00:00,infrastructure_gate,22.44,0,0,0.208,normal,0,0,0
2023-01-15 08:15:00,infrastructure_gate,25.07,1,0,0.073,normal,0,0,0
2023-01-15 08:30:00,infrastructure_gate,21.67,0,0,0.043,normal,0,0,0
2023-01-15 08:45:00,infrastructure_gate,22.33,0,0,0.014,normal,0,0,0
2023-01-15 09:00:00,infrastructure_gate,23.31,1,0,0.053,normal,0,0,0
2023-01-15 09:15:00,infrastructure_gate,25.19,0,0,0.004,normal,0,0,0
2023-01-15 09:30:00,infrastructure_gate,25.59,0,0,0.056,normal,0,0,0
2023-01-15 09:45:00,infrastructure_gate,25.79,0,0,0.148,normal,0,0,0
2023-01-15 10:00:00,infrastructure_gate,26.26,0,0,0.283,normal,0,0,0
2023-01-15 10:15:00,infrastructure_gate,26.93,0,0,0.093,normal,0,0,0
2023-01-15 10:30:00,infrastructure_gate,27.44,0,0,0.006,normal,0,0,0
2023-01-15 10:45:00,infrastructure_gate,27.3,0,0,0.239,normal,0,0,0
2023-01-15 11:00:00,infrastructure_gate,26.61,0,0,0.051,normal,0,0,0
2023-01-15 11:15:00,infrastructure_gate,27.57,0,0,0.068,normal,0,0,0
2023-01-15 11:30:00,infrastructure_gate,28.94,0,0,0.124,normal,0,0,0
2023-01-15 11:45:00,infrastructure_gate,28.81,0,0,0.014,normal,0,0,0
2023-01-15 12:00:00,infrastructure_gate,28.51,0,0,0.117,normal,0,0,0
2023-01-15 12:15:00,infrastructure_gate,25.15,0,0,0.152,normal,0,0,0
2023-01-15 12:30:00,infrastructure_gate,28.06,0,0,0.0,normal,0,0,0
2023-01-15 12:45:00,infrastructure_gate,26.58,0,0,0.083,normal,0,0,0
2023-01-15 13:00:00,infrastructure_gate,26.86,0,0,0.018,normal,0,0,0
2023-01-15 13:15:00,infrastructure_gate,26.6,0,0,0.265,normal,0,0,0
2023-01-15 13:30:00,infrastructure_gate,26.33,0,0,0.079,normal,0,0,0
2023-01-15 13:45:00,infrastructure_gate,25.8,0,0,0.144,normal,0,0,0
2023-01-15 14:00:00,infrastructure_gate,25.46,0,0,0.247,normal,0,0,0
2023-01-15 14:15:00,infrastructure_gate,26.27,0,0,0.031,normal,0,0,0
2023-01-15 14:30:00,infrastructure_gate,24.4,0,0,0.043,normal,0,0,0
2023-01-15 14:45:00,infrastructure_gate,23.54,0,0,0.035,normal,0,0,0
2023-01-15 15:00:00,infrastructure_gate,24.31,0,0,0.095,normal,0,0,0
2023-01-15 15:15:00,infrastructure_gate,24.22,0,0,0.066,normal,0,0,0
2023-01-15 15:30:00,infrastructure_gate,22.97,0,0,0.137,normal,0,0,0
2023-01-15 15:45:00,infrastructure_gate,21.78,0,0,0.009,normal,0,0,0
2023-01-15 16:00:00,infrastructure_gate,23.98,0,0,0.011,normal,0,0,0
2023-01-15 16:15:00,infrastructure_gate,23.68,0,0,0.083,normal,0,0,0
2023-01-15 16:30:00,infrastructure_gate,20.25,0,0,0.257,normal,0,0,0
2023-01-15 16:45:00,infrastructure_gate,21.18,0,0,0.081,normal,0,0,0
2023-01-15 17:00:00,infrastructure_gate,22.92,0,0,0.122,normal,0,0,0
2023-01-15 17:15:00,infrastructure_gate,20.59,0,0,0.085,normal,0,0,0
2023-01-15 17:30:00,infrastructure_gate,20.25,0,0,0.003,normal,0,0,0
2023-01-15 17:45:00,infrastructure_gate,21.1,0,0,0.11,normal,0,0,0
2023-01-15 18:00:00,infrastructure_gate,20.24,0,0,0.058,normal,0,0,0
2023-01-15 18:15:00,infrastructure_gate,19.93,0,0,0.3,normal,0,0,0
2023-01-15 18:30:00,infrastructure_gate,20.65,0,0,0.023,normal,0,0,0
2023-01-15 18:45:00,infrastructure_gate,18.51,0,0,0.076,normal,0,0,0
2023-01-15 19:00:00,infrastructure_gate,19.67,0,0,0.098,normal,0,0,0
2023-01-15 19:15:00,infrastructure_gate,15.87,0,0,0.037,normal,0,0,0
2023-01-15 19:30:00,infrastructure_gate,19.25,1,0,0.003,warning,1,1,0
2023-01-15 19:45:00,infrastructure_gate,15.69,0,0,0.28,normal,0,0,0
2023-01-15 20:00:00,infrastructure_gate,19.06,0,0,0.081,normal,0,0,0
2023-01-15 20:15:00,infrastructure_gate,18.54,0,0,0.033,normal,0,0,0
2023-01-15 20:30:00,infrastructure_gate,18.28,0,0,0.045,normal,0,0,0
2023-01-15 20:45:00,infrastructure_gate,18.85,0,0,0.114,normal,0,0,0
2023-01-15 21:00:00,infrastructure_gate,16.82,0,0,0.185,normal,0,0,0
2023-01-15 21:15:00,infrastructure_gate,17.63,0,0,0.061,normal,0,0,0
2023-01-15 21:30:00,infrastructure_gate,18.78,0,0,0.103,normal,0,0,0
2023-01-15 21:45:00,infrastructure_gate,18.61,0,0,0.207,normal,0,0,0
2023-01-15 22:00:00,infrastructure_gate,18.15,0,0,0.21,normal,0,0,0
2023-01-15 22:15:00,infrastructure_gate,17.36,0,0,0.178,normal,0,0,0
2023-01-15 22:30:00,infrastructure_gate,16.52,0,0,0.263,normal,0,0,0
2023-01-15 22:45:00,infrastructure_gate,17.54,0,0,0.275,normal,0,0,0
2023-01-15 23:00:00,infrastructure_gate,18.58,0,0,0.029,normal,0,0,0
2023-01-15 23:15:00,infrastructure_gate,17.32,0,0,0.028,normal,0,0,0
2023-01-15 23:30:00,infrastructure_gate,17.91,0,0,0.11,normal,0,0,0
2023-01-15 23:45:00,infrastructure_gate,20.03,0,0,0.111,normal,0,0,0
2023-01-16 00:00:00,infrastructure_gate,16.75,0,0,0.044,normal,0,0,0
2023-01-16 00:15:00,infrastructure_gate,16.29,0,0,0.082,normal,0,0,0
2023-01-16 00:30:00,infrastructure_gate,16.2,0,0,0.025,normal,0,0,0
2023-01-16 00:45:00,infrastructure_gate,18.69,0,0,0.082,normal,0,0,0
2023-01-16 01:00:00,infrastructure_gate,16.79,0,0,0.013,normal,0,0,0
2023-01-16 01:15:00,infrastructure_gate,18.82,0,0,0.088,normal,0,0,0
2023-01-16 01:30:00,infrastructure_gate,16.98,0,0,0.124,normal,0,0,0
2023-01-16 01:45:00,infrastructure_gate,16.72,0,0,0.103,normal,0,0,0
2023-01-16 02:00:00,infrastructure_gate,18.48,0,0,0.006,normal,0,0,0
2023-01-16 02:15:00,infrastructure_gate,17.85,0,0,0.112,normal,0,0,0
2023-01-16 02:30:00,infrastructure_gate,18.37,0,0,0.013,normal,0,0,0
2023-01-16 02:45:00,infrastructure_gate,20.11,0,0,0.112,normal,0,0,0
2023-01-16 03:00:00,infrastructure_gate,18.01,0,0,0.109,normal,0,0,0
2023-01-16 03:15:00,infrastructure_gate,16.88,0,0,0.019,normal,0,0,0
2023-01-16 03:30:00,infrastructure_gate,17.63,0,0,0.137,normal,0,0,0
2023-01-16 03:45:00,infrastructure_gate,17.84,0,0,0.019,normal,0,0,0
2023-01-16 04:00:00,infrastructure_gate,17.41,0,0,0.028,normal,0,0,0
2023-01-16 04:15:00,infrastructure_gate,19.91,0,0,0.035,normal,0,0,0
2023-01-16 04:30:00,infrastructure_gate,17.64,0,0,0.151,normal,0,0,0
2023-01-16 04:45:00,infrastructure_gate,18.07,0,0,0.022,normal,0,0,0
2023-01-16 05:00:00,infrastructure_gate,18.04,0,0,0.005,normal,0,0,0
2023-01-16 05:15:00,infrastructure_gate,18.03,0,0,0.339,normal,0,0,0
2023-01-16 05:30:00,infrastructure_gate,18.13,0,0,0.005,normal,0,0,0
2023-01-16 05:45:00,infrastructure_gate,19.11,0,0,0.229,normal,0,0,0
2023-01-16 06:00:00,infrastructure_gate,20.07,0,0,0.008,normal,0,0,0
2023-01-16 06:15:00,infrastructure_gate,21.93,1,0,0.208,normal,0,0,0
2023-01-16 06:30:00,infrastructure_gate,19.9,0,0,0.073,normal,0,0,0
2023-01-16 06:45:00,infrastructure_gate,21.52,0,0,0.043,normal,0,0,0
2023-01-16 07:00:00,infrastructure_gate,21.92,0,0,0.04,normal,0,0,0
2023-01-16 07:15:00,infrastructure_gate,21.51,0,0,0.08,normal,0,0,0
2023-01-16 07:30:00,infrastructure_gate,21.49,0,0,0.021,normal,0,0,0
2023-01-16 07:45:00,infrastructure_gate,23.73,0,0,0.074,normal,0,0,0
2023-01-16 08:00:00,infrastructure_gate,22.62,0,0,0.078,normal,0,0,0
2023-01-16 08:15:00,infrastructure_gate,25.06,0,0,0.045,normal,0,0,0
2023-01-16 08:30:00,infrastructure_gate,23.96,0,0,0.098,normal,0,0,0
2023-01-16 08:45:00,infrastructure_gate,24.44,0,0,0.039,normal,0,0,0
2023-01-16 09:00:00,infrastructure_gate,26.69,0,0,0.047,normal,0,0,0
2023-01-16 09:15:00,infrastructure_gate,26.46,0,0,0.069,normal,0,0,0
2023-01-16 09:30:00,infrastructure_gate,27.71,0,0,0.012,normal,0,0,0
2023-01-16 09:45:00,infrastructure_gate,28.93,0,0,0.081,normal,0,0,0
2023-01-16 10:00:00,infrastructure_gate,26.51,0,0,0.132,normal,0,0,0
2023-01-16 10:15:00,infrastructure_gate,29.48,0,0,0.015,normal,0,0,0
2023-01-16 10:30:00,infrastructure_gate,30.69,0,0,0.096,normal,0,0,0
2023-01-16 10:45:00,infrastructure_gate,30.85,1,0,0.009,normal,0,0,0
2023-01-16 11:00:00,infrastructure_gate,31.28,0,0,0.073,normal,0,0,0
2023-01-16 11:15:00,infrastructure_gate,30.18,0,0,0.044,normal,0,0,0
2023-01-16 11:30:00,infrastructure_gate,31.49,0,0,0.043,normal,0,0,0
2023-01-16 11:45:00,infrastructure_gate,30.89,0,0,0.03,normal,0,0,0
2023-01-16 12:00:00,infrastructure_gate,31.63,0,0,0.095,normal,0,0,0
2023-01-16 12:15:00,infrastructure_gate,32.9,0,0,0.04,normal,0,0,0
2023-01-16 12:30:00,infrastructure_gate,32.34,0,0,0.13,normal,0,0,0
2023-01-16 12:45:00,infrastructure_gate,32.46,0,0,0.138,normal,0,0,0
2023-01-16 13:00:00,infrastructure_gate,31.64,0,0,0.091,normal,0,0,0
2023-01-16 13:15:00,infrastructure_gate,29.58,0,0,0.065,normal,0,0,0
2023-01-16 13:30:00,infrastructure_gate,31.73,0,0,0.136,normal,0,0,0
2023-01-16 13:45:00,infrastructure_gate,31.21,0,0,0.074,normal,0,0,0
2023-01-16 14:00:00,infrastructure_gate,31.77,0,0,0.033,normal,0,0,0
2023-01-16 14:15:00,infrastructure_gate,29.71,0,0,0.102,normal,0,0,0
2023-01-16 14:30:00,infrastructure_gate,30.68,0,0,0.005,normal,0,0,0
2023-01-16 14:45:00,infrastructure_gate,29.89,0,0,0.087,normal,0,0,0
2023-01-16 15:00:00,infrastructure_gate,30.04,0,0,0.189,normal,0,0,0
2023-01-16 15:15:00,infrastructure_gate,30.84,0,0,0.063,normal,0,0,0
2023-01-16 15:30:00,infrastructure_gate,27.0,1,0,0.015,normal,0,0,0
2023-01-16 15:45:00,infrastructure_gate,29.65,0,0,0.128,normal,0,0,0
2023-01-16 16:00:00,infrastructure_gate,28.28,0,0,0.178,normal,0,0,0
2023-01-16 16:15:00,infrastructure_gate,26.28,0,0,0.102,normal,0,0,0
2023-01-16 16:30:00,infrastructure_gate,26.89,0,0,0.009,normal,0,0,0
2023-01-16 16:45:00,infrastructure_gate,27.54,0,0,0.046,normal,0,0,0
2023-01-16 17:00:00,infrastructure_gate,27.96,0,0,0.073,normal,0,0,0
2023-01-16 17:15:00,infrastructure_gate,27.18,0,0,0.083,normal,0,0,0
2023-01-16 17:30:00,infrastructure_gate,25.95,0,0,0.052,normal,0,0,0
2023-01-16 17:45:00,infrastructure_gate,23.36,0,0,0.172,normal,0,0,0
2023-01-16 18:00:00,infrastructure_gate,22.43,0,0,0.161,normal,0,0,0
2023-01-16 18:15:00,infrastructure_gate,21.97,0,0,0.121,normal,0,0,0
2023-01-16 18:30:00,infrastructure_gate,22.13,0,0,0.024,normal,0,0,0
2023-01-16 18:45:00,infrastructure_gate,22.82,0,0,0.242,normal,0,0,0
2023-01-16 19:00:00,infrastructure_gate,23.01,0,0,0.01,normal,0,0,0
2023-01-16 19:15:00,infrastructure_gate,22.88,1,0,0.206,warning,1,1,0
2023-01-16 19:30:00,infrastructure_gate,22.76,0,0,0.09,normal,0,0,0
2023-01-16 19:45:00,infrastructure_gate,21.58,0,0,0.018,normal,0,0,0
2023-01-16 20:00:00,infrastructure_gate,20.93,0,0,0.061,normal,0,0,0
2023-01-16 20:15:00,infrastructure_gate,20.59,0,0,0.19,normal,0,0,0
2023-01-16 20:30:00,infrastructure_gate,20.81,0,0,0.29,normal,0,0,0
2023-01-16 20:45:00,infrastructure_gate,21.46,0,0,0.075,normal,0,0,0
2023-01-16 21:00:00,infrastructure_gate,20.32,0,0,0.141,normal,0,0,0
2023-01-16 21:15:00,infrastructure_gate,23.25,0,0,0.031,normal,0,0,0
2023-01-16 21:30:00,infrastructure_gate,20.46,0,0,0.031,normal,0,0,0
2023-01-16 21:45:00,infrastructure_gate,20.72,0,0,0.02,normal,0,0,0
2023-01-16 22:00:00,infrastructure_gate,21.55,0,0,0.059,normal,0,0,0
2023-01-16 22:15:00,infrastructure_gate,19.95,0,0,0.058,normal,0,0,0
2023-01-16 22:30:00,infrastructure_gate,21.08,0,0,0.078,normal,0,0,0
2023-01-16 22:45:00,infrastructure_gate,22.92,0,0,0.043,normal,0,0,0
2023-01-16 23:00:00,infrastructure_gate,21.5,0,0,0.308,normal,0,0,0
2023-01-16 23:15:00,infrastructure_gate,21.11,0,0,0.02,normal,0,0,0
2023-01-16 23:30:00,infrastructure_gate,20.58,0,0,0.214,normal,0,0,0
2023-01-16 23:45:00,infrastructure_gate,22.59,0,0,0.016,normal,0,0,0
2023-01-17 00:00:00,infrastructure_gate,21.9,0,0,0.249,normal,0,0,0
2023-01-17 00:15:00,infrastructure_gate,,0,0,0.108,normal,0,0,0
2023-01-17 00:30:00,infrastructure_gate,19.75,0,0,0.203,normal,0,0,0
2023-01-17 00:45:00,infrastructure_gate,19.41,0,0,0.08,normal,0,0,0
2023-01-17 01:00:00,infrastructure_gate,19.67,0,0,0.031,normal,0,0,0
2023-01-17 01:15:00,infrastructure_gate,21.53,0,0,0.072,normal,0,0,0
2023-01-17 01:30:00,infrastructure_gate,21.91,0,0,0.174,normal,0,0,0
2023-01-17 01:45:00,infrastructure_gate,21.41,0,0,0.146,normal,0,0,0
2023-01-17 02:00:00,infrastructure_gate,23.21,0,0,0.128,normal,0,0,0
2023-01-17 02:15:00,infrastructure_gate,21.51,0,0,0.032,normal,0,0,0
2023-01-17 02:30:00,infrastructure_gate,20.2,0,0,0.307,normal,0,0,0
2023-01-17 02:45:00,infrastructure_gate,21.23,0,0,0.148,normal,0,0,0
2023-01-17 03:00:00,infrastructure_gate,21.62,0,0,0.104,normal,0,0,0
2023-01-17 03:15:00,infrastructure_gate,22.05,0,0,0.246,normal,0,0,0
2023-01-17 03:30:00,infrastructure_gate,20.06,0,0,0.05,normal,0,0,0
2023-01-17 03:45:00,infrastructure_gate,19.04,0,0,0.16,normal,0,0,0
2023-01-17 04:00:00,infrastructure_gate,20.76,0,0,0.188,normal,0,0,0
2023-01-17 04:15:00,infrastructure_gate,21.12,0,0,0.066,normal,0,0,0
2023-01-17 04:30:00,infrastructure_gate,19.52,0,0,0.013,normal,0,0,0
2023-01-17 04:45:00,infrastructure_gate,21.89,0,0,0.077,normal,0,0,0
2023-01-17 05:00:00,infrastructure_gate,21.72,0,0,0.228,normal,0,0,0
2023-01-17 05:15:00,infrastructure_gate,21.15,0,0,0.002,normal,0,0,0
