timestamp,site_id,motion_detected,door_open,vibration_level,smoke_ppm,sound_db,light_lux,flame_detected,panic_triggered,status,alert_triggered,alert_intrusion,alert_fire,alert_distress,alert_motion_night,alert_smoke,wx_temp_c
2022-06-01 05:45:00,node_interior,0,0,0.305,3.0,51.1,3.0,0,0,normal,0,0,0,0,0,0,5.91
2022-06-01 06:00:00,node_interior,0,0,0.12,6.1,36.7,3.0,0,0,normal,0,0,0,0,0,0,5.84
2022-06-01 06:15:00,node_interior,0,0,0.025,5.6,38.7,1541.0,0,0,normal,0,0,0,0,0,0,5.9
2022-06-01 06:30:00,node_interior,0,0,0.166,5.8,30.6,2074.0,0,0,normal,0,0,0,0,0,0,5.96
2022-06-01 06:45:00,node_interior,0,0,0.011,5.0,53.2,3448.0,0,0,normal,0,0,0,0,0,0,6.02
2022-06-01 07:00:00,node_interior,0,0,0.072,24.9,66.9,5085.0,0,0,normal,0,0,0,0,0,0,6.08
2022-06-01 07:15:00,node_interior,0,0,0.024,58.5,56.4,10838.0,0,0,warning,1,0,0,0,0,1,6.69
2022-06-01 07:30:00,node_interior,0,0,0.098,77.1,57.8,15165.0,0,0,warning,1,0,0,0,0,1,7.3
2022-06-01 07:45:00,node_interior,0,1,0.013,78.8,53.1,20142.0,0,0,warning,1,0,0,0,0,1,7.9
2022-06-01 08:00:00,node_interior,1,0,0.128,63.1,40.0,26171.0,0,0,warning,1,0,0,0,0,1,8.51
2022-06-01 08:15:00,node_interior,0,0,0.016,77.8,48.0,31925.0,0,0,warning,1,0,0,0,0,1,9.27
2022-06-01 08:30:00,node_interior,0,1,0.027,96.1,81.6,37226.0,0,0,warning,1,0,0,0,0,1,10.03
2022-06-01 08:45:00,node_interior,1,0,0.078,38.4,59.6,41299.0,0,0,warning,1,0,0,0,0,1,10.79
2022-06-01 09:00:00,node_interior,0,0,0.128,58.8,51.3,46858.0,0,0,warning,1,0,0,0,0,1,11.55
2022-06-01 09:15:00,node_interior,0,0,0.15,105.0,49.1,51361.0,0,0,warning,1,0,0,0,0,1,12.31
2022-06-01 09:30:00,node_interior,1,0,0.065,28.9,71.3,54078.0,0,0,normal,0,0,0,0,0,0,13.07
2022-06-01 09:45:00,node_interior,0,0,0.088,80.6,74.2,58503.0,0,0,warning,1,0,0,0,0,1,13.82
2022-06-01 10:00:00,node_interior,0,0,0.244,9.6,36.9,61888.0,0,0,normal,0,0,0,0,0,0,14.58
2022-06-01 10:15:00,node_interior,0,0,0.163,16.8,25.4,64573.0,0,0,normal,0,0,0,0,0,0,15.0
2022-06-01 10:30:00,node_interior,0,0,0.026,16.7,44.0,65612.0,0,0,normal,0,0,0,0,0,0,15.42
2022-06-01 10:45:00,node_interior,0,0,0.021,3.8,61.1,68718.0,0,0,normal,0,0,0,0,0,0,15.84
2022-06-01 11:00:00,node_interior,1,0,0.137,16.4,48.4,71943.0,0,0,normal,0,0,0,0,0,0,16.26
2022-06-01 11:15:00,node_interior,0,0,0.017,2.5,53.7,70954.0,0,0,normal,0,0,0,0,0,0,16.51
2022-06-01 11:30:00,node_interior,0,0,0.052,20.9,59.4,71170.0,0,0,normal,0,0,0,0,0,0,16.75
2022-06-01 11:45:00,node_interior,0,0,0.158,7.3,70.8,71673.0,0,0,normal,0,0,0,0,0,0,16.99
2022-06-01 12:00:00,node_interior,0,0,0.015,16.8,50.7,71394.0,0,0,normal,0,0,0,0,0,0,17.24
2022-06-01 12:15:00,node_interior,0,0,0.433,17.9,53.1,68948.0,0,0,normal,0,0,0,0,0,0,17.31
2022-06-01 12:30:00,node_interior,0,0,0.067,7.4,46.6,65558.0,0,0,normal,0,0,0,0,0,0,17.38
2022-06-01 12:45:00,node_interior,0,0,0.125,14.2,50.2,63190.0,0,0,normal,0,0,0,0,0,0,17.45
2022-06-01 13:00:00,node_interior,0,0,0.001,0.1,44.9,60310.0,0,0,normal,0,0,0,0,0,0,17.52
2022-06-01 13:15:00,node_interior,0,0,0.098,8.8,53.1,56941.0,0,0,normal,0,0,0,0,0,0,17.37
2022-06-01 13:30:00,node_interior,1,0,0.064,3.2,48.2,55233.0,0,0,normal,0,0,0,0,0,0,17.22
2022-06-01 13:45:00,node_interior,0,0,0.084,12.0,61.0,51891.0,0,0,normal,0,0,0,0,0,0,17.07
2022-06-01 14:00:00,node_interior,0,0,0.175,14.0,42.0,49224.0,0,0,normal,0,0,0,0,0,0,16.92
2022-06-01 14:15:00,node_interior,0,0,0.056,29.2,55.5,44261.0,0,0,normal,0,0,0,0,0,0,16.61
2022-06-01 14:30:00,node_interior,0,0,0.09,26.1,43.9,41551.0,0,0,normal,0,0,0,0,0,0,16.3
2022-06-01 14:45:00,node_interior,0,0,0.052,6.3,34.8,36119.0,0,0,normal,0,0,0,0,0,0,15.98
2022-06-01 15:00:00,node_interior,0,0,0.035,4.5,56.3,32282.0,0,0,normal,0,0,0,0,0,0,15.67
2022-06-01 15:15:00,node_interior,0,1,0.173,5.8,56.3,27245.0,0,0,normal,0,0,0,0,0,0,14.98
2022-06-01 15:30:00,node_interior,0,0,0.064,4.2,41.0,22563.0,0,0,normal,0,0,0,0,0,0,14.28
2022-06-01 15:45:00,node_interior,0,0,0.082,23.9,54.5,17595.0,0,0,normal,0,0,0,0,0,0,13.59
2022-06-01 16:00:00,node_interior,0,0,0.022,2.8,48.4,12903.0,0,0,normal,0,0,0,0,0,0,12.9
2022-06-01 16:15:00,node_interior,0,0,0.189,15.5,41.6,9222.0,0,0,normal,0,0,0,0,0,0,12.22
2022-06-01 16:30:00,node_interior,0,0,0.031,16.4,47.7,7457.0,0,0,normal,0,0,0,0,0,0,11.54
2022-06-01 16:45:00,node_interior,0,0,0.034,11.8,42.4,3130.0,0,0,normal,0,0,0,0,0,0,10.86
2022-06-01 17:00:00,node_interior,1,0,0.16,125.5,49.1,1.0,0,0,warning,1,0,0,0,0,1,10.18
2022-06-01 17:15:00,node_interior,0,0,0.17,75.0,46.2,3.0,0,0,warning,1,0,0,0,0,1,9.9
2022-06-01 17:30:00,node_interior,0,0,0.004,66.3,70.2,2.0,0,0,warning,1,0,0,0,0,1,9.63
2022-06-01 17:45:00,node_interior,0,0,0.027,125.5,49.5,2.0,0,0,warning,1,0,0,0,0,1,9.36
2022-06-01 18:00:00,node_interior,0,0,0.113,48.1,65.9,1.0,0,0,warning,1,0,0,0,0,1,9.08
2022-06-01 18:15:00,node_interior,1,0,0.1,104.6,68.3,0.0,0,0,warning,1,0,0,0,0,1,8.88
2022-06-01 18:30:00,node_interior,1,0,0.202,28.4,51.9,4.0,0,0,normal,0,0,0,0,0,0,8.67
2022-06-01 18:45:00,node_interior,0,0,0.249,56.5,44.3,3.0,0,0,warning,1,0,0,0,0,1,8.46
2022-06-01 19:00:00,node_interior,0,0,0.071,65.8,58.6,4.0,0,0,warning,1,0,0,0,0,1,8.26
2022-06-01 19:15:00,node_interior,0,0,0.09,70.9,61.4,1.0,0,0,warning,1,0,0,0,0,1,8.16
2022-06-01 19:30:00,node_interior,0,0,0.142,22.7,51.1,3.0,0,0,normal,0,0,0,0,0,0,8.07
2022-06-01 19:45:00,node_interior,1,0,0.218,48.7,57.3,1.0,0,0,warning,1,0,0,0,0,1,7.98
2022-06-01 20:00:00,node_interior,1,0,0.199,9.0,62.9,4.0,0,0,normal,0,0,0,0,0,0,7.88
2022-06-01 20:15:00,node_interior,0,0,0.067,3.9,36.0,4.0,0,0,normal,0,0,0,0,0,0,7.74
2022-06-01 20:30:00,node_interior,1,0,0.012,9.6,43.1,2.0,0,0,normal,0,0,0,0,0,0,7.6
2022-06-01 20:45:00,node_interior,0,0,0.027,2.7,56.5,0.0,0,0,normal,0,0,0,0,0,0,7.45
2022-06-01 21:00:00,node_interior,0,0,0.102,12.3,46.2,2.0,0,0,normal,0,0,0,0,0,0,7.31
2022-06-01 21:15:00,node_interior,0,0,0.086,18.7,31.8,4.0,0,0,normal,0,0,0,0,0,0,7.19
2022-06-01 21:30:00,node_interior,0,0,0.1,10.4,53.0,0.0,0,0,normal,0,0,0,0,0,0,7.07
2022-06-01 21:45:00,node_interior,0,0,0.076,11.4,37.6,4.0,0,0,normal,0,0,0,0,0,0,6.95
2022-06-01 22:00:00,node_interior,1,0,0.016,6.8,37.1,5.0,0,0,warning,1,0,0,0,1,0,6.83
2022-06-01 22:15:00,node_interior,0,1,0.086,22.3,45.5,5.0,0,0,normal,0,0,0,0,0,0,6.75
2022-06-01 22:30:00,node_interior,1,0,0.077,17.2,43.6,1.0,0,0,warning,1,0,0,0,1,0,6.66
2022-06-01 22:45:00,node_interior,1,1,0.011,2.2,49.8,5.0,0,0,warning,1,0,0,0,1,0,6.58
2022-06-01 23:00:00,node_interior,0,0,0.061,8.4,55.8,0.0,0,0,normal,0,0,0,0,0,0,6.5
2022-06-01 23:15:00,node_interior,0,0,0.02,2.4,45.6,1.0,0,0,normal,0,0,0,0,0,0,6.42
2022-06-01 23:30:00,node_interior,0,0,0.009,13.3,59.7,2.0,0,0,normal,0,0,0,0,0,0,6.35
2022-06-01 23:45:00,node_interior,0,0,0.052,6.8,50.0,0.0,0,0,normal,0,0,0,0,0,0,6.28
2022-06-02 00:00:00,node_interior,0,0,0.084,12.0,53.4,4.0,0,0,normal,0,0,0,0,0,0,6.2
2022-06-02 00:15:00,node_interior,0,0,0.006,5.1,57.1,3.0,0,0,normal,0,0,0,0,0,0,6.13
2022-06-02 00:30:00,node_interior,0,0,0.197,0.7,43.9,3.0,0,0,normal,0,0,0,0,0,0,6.06
2022-06-02 00:45:00,node_interior,0,0,0.14,3.3,53.7,0.0,0,0,normal,0,0,0,0,0,0,6.0
2022-06-02 01:00:00,node_interior,0,0,0.015,12.2,58.1,2.0,0,0,normal,0,0,0,0,0,0,5.93
2022-06-02 01:15:00,node_interior,0,0,0.218,15.0,44.4,3.0,0,0,normal,0,0,0,0,0,0,6.0
2022-06-02 01:30:00,node_interior,0,0,0.319,3.5,48.1,5.0,0,0,normal,0,0,0,0,0,0,6.07
2022-06-02 01:45:00,node_interior,0,0,0.038,4.2,68.2,2.0,0,0,normal,0,0,0,0,0,0,6.14
2022-06-02 02:00:00,node_interior,0,0,0.137,1.5,52.6,1.0,0,0,normal,0,0,0,0,0,0,6.21
2022-06-02 02:15:00,node_interior,0,0,0.131,21.0,61.6,2.0,0,0,normal,0,0,0,0,0,0,6.35
2022-06-02 02:30:00,node_interior,0,0,0.061,0.3,58.7,4.0,0,0,normal,0,0,0,0,0,0,6.48
2022-06-02 02:45:00,node_interior,0,0,0.053,3.5,53.1,5.0,0,0,normal,0,0,0,0,0,0,6.62
2022-06-02 03:00:00,node_interior,0,0,0.063,8.2,58.0,3.0,0,0,normal,0,0,0,0,0,0,6.76
2022-06-02 03:15:00,node_interior,0,0,0.102,12.7,47.8,2.0,0,0,normal,0,0,0,0,0,0,6.79
2022-06-02 03:30:00,node_interior,0,1,0.01,5.7,31.4,4.0,0,0,normal,0,0,0,0,0,0,6.82
2022-06-02 03:45:00,node_interior,0,0,0.432,26.8,44.7,4.0,0,0,normal,0,0,0,0,0,0,6.84
2022-06-02 04:00:00,node_interior,0,0,0.457,8.0,38.3,4.0,0,0,normal,0,0,0,0,0,0,6.87
2022-06-02 04:15:00,node_interior,0,0,0.011,5.1,46.9,2.0,0,0,normal,0,0,0,0,0,0,6.76
2022-06-02 04:30:00,node_interior,0,0,0.069,5.0,66.2,4.0,0,0,normal,0,0,0,0,0,0,6.66
2022-06-02 04:45:00,node_interior,0,1,0.083,9.0,41.6,3.0,0,0,normal,0,0,0,0,0,0,6.56
2022-06-02 05:00:00,node_interior,0,0,0.305,14.3,54.4,2.0,0,0,normal,0,0,0,0,0,0,6.45
2022-06-02 05:15:00,node_interior,0,0,0.07,11.4,52.9,4.0,0,0,normal,0,0,0,0,0,0,6.38
2022-06-02 05:30:00,node_interior,0,0,0.007,3.6,57.1,1.0,0,0,normal,0,0,0,0,0,0,6.32
2022-06-02 05:45:00,node_interior,0,0,0.323,7.9,37.1,4.0,0,0,normal,0,0,0,0,0,0,6.26
2022-06-02 06:00:00,node_interior,0,0,0.085,1.7,50.2,3.0,0,0,normal,0,0,0,0,0,0,6.19
2022-06-02 06:15:00,node_interior,0,0,0.014,4.0,67.0,561.0,0,0,normal,0,0,0,0,0,0,6.38
2022-06-02 06:30:00,node_interior,0,0,0.1,16.7,27.5,1745.0,0,0,normal,0,0,0,0,0,0,6.56
2022-06-02 06:45:00,node_interior,0,0,0.151,11.9,54.1,2544.0,0,0,normal,0,0,0,0,0,0,6.75
2022-06-02 07:00:00,node_interior,0,0,0.169,95.7,49.5,4467.0,0,0,warning,1,0,0,0,0,1,6.94
2022-06-02 07:15:00,node_interior,0,0,0.188,58.3,44.7,8324.0,0,0,warning,1,0,0,0,0,1,7.62
2022-06-02 07:30:00,node_interior,0,0,0.005,53.3,65.7,13264.0,0,0,warning,1,0,0,0,0,1,8.31
2022-06-02 07:45:00,node_interior,0,0,0.194,113.3,40.3,18792.0,0,0,warning,1,0,0,0,0,1,9.0
2022-06-02 08:00:00,node_interior,0,0,0.191,33.7,58.3,23739.0,0,0,normal,0,0,0,0,0,0,9.68
2022-06-02 08:15:00,node_interior,0,0,0.018,51.2,52.0,26945.0,0,0,warning,1,0,0,0,0,1,10.37
2022-06-02 08:30:00,node_interior,1,0,0.106,80.4,55.7,32424.0,0,0,warning,1,0,0,0,0,1,11.06
2022-06-02 08:45:00,node_interior,1,0,0.161,150.0,59.8,36424.0,0,0,warning,1,0,0,0,0,1,11.76
2022-06-02 09:00:00,node_interior,0,0,0.057,92.3,63.5,41869.0,0,0,warning,1,0,0,0,0,1,12.45
2022-06-02 09:15:00,node_interior,0,0,0.082,97.2,60.1,45446.0,0,0,warning,1,0,0,0,0,1,13.23
2022-06-02 09:30:00,node_interior,0,1,0.087,103.5,44.9,49475.0,0,0,warning,1,0,0,0,0,1,14.02
2022-06-02 09:45:00,node_interior,1,1,0.168,82.5,91.3,52097.0,0,0,warning,1,0,0,0,0,1,14.8
2022-06-02 10:00:00,node_interior,0,0,0.047,2.4,51.7,56231.0,0,0,normal,0,0,0,0,0,0,15.58
2022-06-02 10:15:00,node_interior,1,0,0.043,5.8,44.8,58083.0,0,0,normal,0,0,0,0,0,0,16.26
2022-06-02 10:30:00,node_interior,0,0,0.209,36.3,49.6,61002.0,0,0,warning,1,0,0,0,0,1,16.95
2022-06-02 10:45:00,node_interior,1,0,0.185,16.9,48.4,63648.0,0,0,normal,0,0,0,0,0,0,17.64
2022-06-02 11:00:00,node_interior,0,0,0.231,10.1,47.7,65385.0,0,0,normal,0,0,0,0,0,0,18.32
2022-06-02 11:15:00,node_interior,1,0,0.332,13.9,63.8,67127.0,0,0,normal,0,0,0,0,0,0,18.55
2022-06-02 11:30:00,node_interior,0,0,0.024,14.4,58.7,67443.0,0,0,normal,0,0,0,0,0,0,18.78
2022-06-02 11:45:00,node_interior,0,0,0.06,16.0,57.9,68473.0,0,0,normal,0,0,0,0,0,0,19.01
2022-06-02 12:00:00,node_interior,0,0,0.202,1.4,45.2,70530.0,0,0,normal,0,0,0,0,0,0,19.24
2022-06-02 12:15:00,node_interior,0,0,0.038,2.9,45.6,68592.0,0,0,normal,0,0,0,0,0,0,19.33
2022-06-02 12:30:00,node_interior,0,0,0.131,26.1,49.3,68290.0,0,0,normal,0,0,0,0,0,0,19.42
2022-06-02 12:45:00,node_interior,0,0,0.077,8.8,66.8,65766.0,0,0,normal,0,0,0,0,0,0,19.52
2022-06-02 13:00:00,node_interior,0,0,0.039,21.0,32.0,66614.0,0,0,normal,0,0,0,0,0,0,19.61
2022-06-02 13:15:00,node_interior,0,0,0.356,13.8,45.1,62376.0,0,0,normal,0,0,0,0,0,0,19.54
2022-06-02 13:30:00,node_interior,0,0,0.081,14.9,42.5,59442.0,0,0,normal,0,0,0,0,0,0,19.47
2022-06-02 13:45:00,node_interior,0,0,0.181,2.6,41.0,55866.0,0,0,normal,0,0,0,0,0,0,19.4
2022-06-02 14:00:00,node_interior,0,0,0.031,6.5,37.7,53198.0,0,0,normal,0,0,0,0,0,0,19.33
2022-06-02 14:15:00,node_interior,0,0,0.137,5.1,35.2,48906.0,0,0,normal,0,0,0,0,0,0,19.09
2022-06-02 14:30:00,node_interior,0,0,0.096,14.3,54.4,43443.0,0,0,normal,0,0,0,0,0,0,18.85
2022-06-02 14:45:00,node_interior,0,0,0.091,8.6,70.1,38358.0,0,0,normal,0,0,0,0,0,0,18.61
2022-06-02 15:00:00,node_interior,0,0,0.07,7.4,32.2,35164.0,0,0,normal,0,0,0,0,0,0,18.37
2022-06-02 15:15:00,node_interior,0,0,0.346,19.0,53.1,28799.0,0,0,normal,0,0,0,0,0,0,17.53
2022-06-02 15:30:00,node_interior,0,0,0.313,11.8,54.3,23075.0,0,0,normal,0,0,0,0,0,0,16.7
2022-06-02 15:45:00,node_interior,0,0,0.09,0.0,53.8,17624.0,0,0,normal,0,0,0,0,0,0,15.86
2022-06-02 16:00:00,node_interior,0,0,0.097,16.7,63.2,13081.0,0,0,normal,0,0,0,0,0,0,15.02
2022-06-02 16:15:00,node_interior,1,0,0.026,7.4,59.9,9786.0,0,0,normal,0,0,0,0,0,0,14.3
2022-06-02 16:30:00,node_interior,0,0,0.276,9.6,44.7,6497.0,0,0,normal,0,0,0,0,0,0,13.59
2022-06-02 16:45:00,node_interior,0,0,0.17,5.3,58.2,2715.0,0,0,normal,0,0,0,0,0,0,12.88
2022-06-02 17:00:00,node_interior,0,0,0.014,59.0,66.2,5.0,0,0,warning,1,0,0,0,0,1,12.16
2022-06-02 17:15:00,node_interior,0,0,0.255,73.3,57.6,3.0,0,0,warning,1,0,0,0,0,1,12.0
2022-06-02 17:30:00,node_interior,0,1,0.196,71.4,53.2,5.0,0,0,warning,1,0,0,0,0,1,11.84
2022-06-02 17:45:00,node_interior,0,0,0.422,101.4,72.1,2.0,0,0,warning,1,0,0,0,0,1,11.68
2022-06-02 18:00:00,node_interior,0,1,0.088,107.7,56.4,1.0,0,0,warning,1,0,0,0,0,1,11.52
2022-06-02 18:15:00,node_interior,0,0,0.02,24.5,68.5,3.0,0,0,normal,0,0,0,0,0,0,11.48
2022-06-02 18:30:00,node_interior,0,0,0.015,58.1,50.9,3.0,0,0,warning,1,0,0,0,0,1,11.43
2022-06-02 18:45:00,node_interior,1,0,0.046,,77.1,2.0,0,0,critical,1,0,1,0,0,1,11.39
2022-06-02 19:00:00,node_interior,0,0,0.06,73.5,64.0,4.0,0,0,warning,1,0,0,0,0,1,11.35
2022-06-02 19:15:00,node_interior,0,0,0.162,96.6,64.9,5.0,0,0,warning,1,0,0,0,0,1,11.04
2022-06-02 19:30:00,node_interior,0,0,0.493,16.1,49.5,2.0,0,0,normal,0,0,0,0,0,0,10.72
2022-06-02 19:45:00,node_interior,0,0,0.117,58.4,51.7,4.0,0,0,warning,1,0,0,0,0,1,10.4
2022-06-02 20:00:00,node_interior,0,1,0.086,15.9,55.8,4.0,0,0,normal,0,0,0,0,0,0,10.09
2022-06-02 20:15:00,node_interior,1,1,0.072,13.4,39.3,3.0,0,0,normal,0,0,0,0,0,0,9.76
2022-06-02 20:30:00,node_interior,0,0,0.136,3.0,35.3,3.0,0,0,normal,0,0,0,0,0,0,9.44
2022-06-02 20:45:00,node_interior,0,0,0.311,7.4,57.3,3.0,0,0,normal,0,0,0,0,0,0,9.11
2022-06-02 21:00:00,node_interior,0,0,0.009,32.6,43.9,4.0,0,0,normal,0,0,0,0,0,0,8.79
2022-06-02 21:15:00,node_interior,1,1,0.281,13.9,52.3,1.0,0,0,normal,0,0,0,0,0,0,8.54
2022-06-02 21:30:00,node_interior,0,0,0.168,4.3,50.0,1.0,0,0,normal,0,0,0,0,0,0,8.3
2022-06-02 21:45:00,node_interior,0,0,0.068,8.2,53.9,3.0,0,0,normal,0,0,0,0,0,0,8.05
2022-06-02 22:00:00,node_interior,1,0,0.018,7.5,49.2,3.0,0,0,warning,1,0,0,0,1,0,
2022-06-02 22:15:00,node_interior,0,0,0.397,0.0,42.8,0.0,0,0,normal,0,0,0,0,0,0,7.65
2022-06-02 22:30:00,node_interior,0,0,0.344,0.0,50.9,2.0,0,0,normal,0,0,0,0,0,0,7.5
2022-06-02 22:45:00,node_interior,0,0,0.331,14.0,60.9,2.0,0,0,normal,0,0,0,0,0,0,7.36
2022-06-02 23:00:00,node_interior,0,0,0.055,6.1,45.7,2.0,0,0,normal,0,0,0,0,0,0,7.21
2022-06-02 23:15:00,node_interior,0,0,0.078,5.8,79.3,1.0,0,0,normal,0,0,0,0,0,0,6.96
2022-06-02 23:30:00,node_interior,0,0,0.026,4.0,51.4,1.0,0,0,normal,0,0,0,0,0,0,6.7
2022-06-02 23:45:00,node_interior,0,0,0.112,12.6,66.5,4.0,0,0,normal,0,0,0,0,0,0,6.44
2022-06-03 00:00:00,node_interior,0,1,0.092,15.2,43.2,2.0,0,0,normal,0,0,0,0,0,0,6.19
2022-06-03 00:15:00,node_interior,0,0,0.063,1.8,54.2,2.0,0,0,normal,0,0,0,0,0,0,5.98
2022-06-03 00:30:00,node_interior,0,0,0.136,18.8,40.7,4.0,0,0,normal,0,0,0,0,0,0,5.76
2022-06-03 00:45:00,node_interior,1,0,0.285,1.5,43.0,2.0,0,0,warning,1,0,0,0,1,0,5.55
2022-06-03 01:00:00,node_interior,0,0,0.138,22.5,63.4,1.0,0,0,normal,0,0,0,0,0,0,5.34
2022-06-03 01:15:00,node_interior,0,0,0.065,17.5,57.6,2.0,0,0,normal,0,0,0,0,0,0,5.3
2022-06-03 01:30:00,node_interior,0,0,0.015,11.2,43.3,0.0,0,0,normal,0,0,0,0,0,0,5.25
2022-06-03 01:45:00,node_interior,0,0,0.014,7.7,58.5,3.0,0,0,normal,0,0,0,0,0,0,5.2
2022-06-03 02:00:00,node_interior,0,0,0.201,5.3,46.4,1.0,0,0,normal,0,0,0,0,0,0,5.16
2022-06-03 02:15:00,node_interior,0,0,0.183,15.3,56.0,3.0,0,0,normal,0,0,0,0,0,0,5.17
2022-06-03 02:30:00,node_interior,0,0,0.016,10.1,36.2,4.0,0,0,normal,0,0,0,0,0,0,5.18
2022-06-03 02:45:00,node_interior,0,0,0.163,4.2,51.9,2.0,0,0,normal,0,0,0,0,0,0,5.18
2022-06-03 03:00:00,node_interior,0,0,0.144,10.1,68.5,1.0,0,0,normal,0,0,0,0,0,0,5.19
2022-06-03 03:15:00,node_interior,0,0,0.284,0.6,45.5,4.0,0,0,normal,0,0,0,0,0,0,5.23
2022-06-03 03:30:00,node_interior,0,0,0.052,6.4,47.2,3.0,0,0,normal,0,0,0,0,0,0,5.26
2022-06-03 03:45:00,node_interior,0,0,0.168,6.8,40.3,4.0,0,0,normal,0,0,0,0,0,0,5.3
2022-06-03 04:00:00,node_interior,0,0,0.071,2.8,40.6,2.0,0,0,normal,0,0,0,0,0,0,5.34
2022-06-03 04:15:00,node_interior,0,0,0.047,8.6,64.2,4.0,0,0,normal,0,0,0,0,0,0,5.36
2022-06-03 04:30:00,node_interior,0,0,0.06,7.5,60.2,0.0,0,0,normal,0,0,0,0,0,0,5.38
2022-06-03 04:45:00,node_interior,0,0,0.02,17.3,40.5,5.0,0,0,normal,0,0,0,0,0,0,5.39
2022-06-03 05:00:00,node_interior,0,0,0.048,0.0,55.3,2.0,0,0,normal,0,0,0,0,0,0,5.41
2022-06-03 05:15:00,node_interior,0,0,0.342,18.9,70.8,0.0,0,0,normal,0,0,0,0,0,0,5.5
2022-06-03 05:30:00,node_interior,0,0,0.031,13.5,29.9,3.0,0,0,normal,0,0,0,0,0,0,5.6
2022-06-03 05:45:00,node_interior,0,0,0.214,21.0,45.8,3.0,0,0,normal,0,0,0,0,0,0,5.7
2022-06-03 06:00:00,node_interior,0,0,0.054,2.5,46.1,3.0,0,0,normal,0,0,0,0,0,0,5.79
2022-06-03 06:15:00,node_interior,0,0,0.039,9.8,25.0,1428.0,0,0,normal,0,0,0,0,0,0,5.99
2022-06-03 06:30:00,node_interior,0,1,0.262,1.8,47.4,2514.0,0,0,normal,0,0,0,0,0,0,6.2
2022-06-03 06:45:00,node_interior,0,0,0.107,4.3,42.9,3970.0,0,0,normal,0,0,0,0,0,0,6.4
2022-06-03 07:00:00,node_interior,1,1,0.141,60.9,53.3,5170.0,0,0,warning,1,0,0,0,0,1,6.6
2022-06-03 07:15:00,node_interior,1,0,0.371,67.6,57.9,10270.0,0,0,warning,1,0,0,0,0,1,7.32
2022-06-03 07:30:00,node_interior,0,0,0.003,10.9,45.4,14149.0,0,0,normal,0,0,0,0,0,0,8.04
2022-06-03 07:45:00,node_interior,0,0,,44.4,42.6,20629.0,0,0,warning,1,0,0,0,0,1,8.76
2022-06-03 08:00:00,node_interior,1,0,0.158,81.5,61.3,25357.0,0,0,warning,1,0,0,0,0,1,9.48
2022-06-03 08:15:00,node_interior,0,0,0.053,129.9,42.6,30559.0,0,0,warning,1,0,0,0,0,1,10.39
2022-06-03 08:30:00,node_interior,0,0,0.159,75.0,63.0,35770.0,0,0,warning,1,0,0,0,0,1,11.3
2022-06-03 08:45:00,node_interior,0,0,0.126,136.7,62.3,39349.0,0,0,warning,1,0,0,0,0,1,12.2
2022-06-03 09:00:00,node_interior,1,0,0.225,73.6,63.4,44943.0,0,0,warning,1,0,0,0,0,1,13.11
2022-06-03 09:15:00,node_interior,0,0,0.326,28.5,81.0,49154.0,0,0,normal,0,0,0,0,0,0,14.07
2022-06-03 09:30:00,node_interior,0,0,0.03,84.8,47.2,53261.0,0,0,warning,1,0,0,0,0,1,15.02
2022-06-03 09:45:00,node_interior,1,0,0.055,9.7,60.7,57657.0,0,0,normal,0,0,0,0,0,0,15.98
2022-06-03 10:00:00,node_interior,0,0,0.029,10.9,47.4,60593.0,0,0,normal,0,0,0,0,0,0,16.94
2022-06-03 10:15:00,node_interior,0,0,0.094,7.4,59.7,62541.0,0,0,normal,0,0,0,0,0,0,17.7
2022-06-03 10:30:00,node_interior,0,0,0.12,8.1,44.2,66103.0,0,0,normal,0,0,0,0,0,0,18.46
2022-06-03 10:45:00,node_interior,1,1,0.094,21.4,45.4,67127.0,0,0,normal,0,0,0,0,0,0,19.22
2022-06-03 11:00:00,node_interior,0,0,0.004,6.7,60.0,70311.0,0,0,normal,0,0,0,0,0,0,19.98
2022-06-03 11:15:00,node_interior,0,0,0.057,3.1,32.4,69835.0,0,0,normal,0,0,0,0,0,0,20.4
2022-06-03 11:30:00,node_interior,0,0,0.224,1.3,50.8,71398.0,0,0,normal,0,0,0,0,0,0,20.82
2022-06-03 11:45:00,node_interior,0,0,0.053,7.4,41.9,71409.0,0,0,normal,0,0,0,0,0,0,21.23
2022-06-03 12:00:00,node_interior,0,0,0.127,8.4,51.9,71846.0,0,0,normal,0,0,0,0,0,0,21.65
2022-06-03 12:15:00,node_interior,0,0,0.029,5.7,74.4,69981.0,0,0,normal,0,0,0,0,0,0,21.78
2022-06-03 12:30:00,node_interior,0,0,0.025,1.7,45.7,67357.0,0,0,normal,0,0,0,0,0,0,21.9
2022-06-03 12:45:00,node_interior,1,0,0.032,23.6,49.8,66975.0,0,0,normal,0,0,0,0,0,0,22.03
2022-06-03 13:00:00,node_interior,0,0,0.078,1.2,47.0,65459.0,0,0,normal,0,0,0,0,0,0,22.16
2022-06-03 13:15:00,node_interior,1,0,0.364,11.7,52.9,63182.0,0,0,normal,0,0,0,0,0,0,22.1
2022-06-03 13:30:00,node_interior,0,0,0.024,1.5,44.6,59064.0,0,0,normal,0,0,0,0,0,0,22.05
2022-06-03 13:45:00,node_interior,0,0,0.042,7.2,50.5,56578.0,0,0,normal,0,0,0,0,0,0,22.0
